User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,Year,Date
1227,Basic,15,2022,04-07-23,Canada,36,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1228,Standard,15,2022,03-07-23,United Kingdom,38,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1229,Premium,12,2022,01-07-23,Australia,49,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1230,Basic,12,2022,03-07-23,Germany,40,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1231,Premium,13,2022,03-07-23,France,51,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1232,Basic,11,2022,03-07-23,Brazil,42,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1233,Standard,13,2022,03-07-23,Mexico,41,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1234,Standard,12,2022,03-07-23,Spain,48,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1235,Basic,13,2022,03-07-23,Italy,39,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1236,Premium,15,2022,02-07-23,Spain,35,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1237,Basic,11,2022,02-07-23,Spain,32,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1238,Standard,12,2022,04-07-23,United States,28,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1239,Premium,11,2022,02-07-23,Canada,27,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1240,Basic,11,2022,04-07-23,United States,30,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1241,Premium,14,2022,02-07-23,United States,47,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1242,Basic,14,2022,05-07-23,Canada,49,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1243,Standard,14,2022,02-07-23,United Kingdom,43,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1244,Standard,12,2022,04-07-23,Australia,42,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1245,Basic,14,2022,03-07-23,Germany,29,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1246,Premium,15,2022,05-07-23,France,35,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1247,Basic,13,2022,02-07-23,Brazil,41,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1248,Standard,13,2022,05-07-23,Mexico,47,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1249,Premium,14,2022,03-07-23,Spain,28,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1250,Basic,10,2022,04-07-23,Italy,44,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1251,Premium,10,2022,03-07-23,Spain,28,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1252,Basic,11,2022,05-07-23,Spain,51,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1253,Standard,11,2022,02-07-23,United States,48,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1254,Standard,14,2022,04-07-23,Canada,49,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1255,Basic,10,2022,04-07-23,United States,50,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1256,Premium,13,2022,05-07-23,United States,43,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1257,Basic,14,2022,01-07-23,Canada,32,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1258,Standard,15,2022,03-07-23,United Kingdom,42,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1259,Premium,13,2022,03-07-23,Australia,41,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1260,Basic,11,2022,04-07-23,Germany,31,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1261,Premium,11,2022,02-07-23,France,37,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1262,Basic,12,2022,03-07-23,Brazil,46,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1263,Standard,14,2022,03-07-23,Mexico,30,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1264,Standard,11,2022,05-07-23,Spain,30,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1265,Basic,10,2022,03-07-23,Italy,34,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1266,Premium,15,2022,04-07-23,Spain,47,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1267,Basic,14,2022,03-07-23,Spain,41,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1268,Standard,13,2022,04-07-23,United States,42,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1269,Premium,12,2022,05-07-23,Canada,48,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1270,Basic,11,2022,06-07-23,United States,30,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1271,Basic,13,2022,03-07-23,United States,51,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1272,Basic,13,2022,04-07-23,Canada,27,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1273,Standard,13,2022,04-07-23,United Kingdom,38,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1274,Premium,12,2022,05-07-23,Australia,29,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1275,Basic,11,2022,03-07-23,Germany,40,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1276,Basic,12,2022,04-07-23,France,31,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1277,Premium,11,2022,04-07-23,Brazil,30,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1278,Standard,13,2022,05-07-23,Mexico,44,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1279,Standard,14,2022,03-07-23,Spain,34,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1280,Basic,14,2022,04-07-23,Italy,28,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1281,Premium,13,2022,04-07-23,Spain,41,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1282,Standard,12,2022,05-07-23,Spain,43,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1283,Basic,10,2022,02-07-23,United States,33,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1284,Standard,12,2022,03-07-23,Canada,32,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1285,Premium,10,2022,04-07-23,United States,39,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1286,Basic,15,2022,04-07-23,United States,37,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1287,Premium,11,2022,02-07-23,Canada,46,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1288,Standard,11,2022,03-07-23,United Kingdom,39,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1289,Basic,12,2022,04-07-23,Australia,46,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1290,Standard,13,2022,03-07-23,Germany,43,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1291,Premium,10,2022,02-07-23,France,32,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1292,Basic,12,2022,04-07-23,Brazil,30,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1293,Standard,11,2022,04-07-23,Mexico,40,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1294,Premium,11,2022,04-07-23,Spain,51,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1295,Basic,10,2022,02-07-23,Italy,40,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1296,Premium,12,2022,03-07-23,Spain,28,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1297,Basic,14,2022,04-07-23,Spain,51,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1298,Standard,14,2022,03-07-23,United States,27,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1299,Standard,14,2022,01-07-23,Canada,35,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1300,Basic,11,2022,03-07-23,United States,37,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1301,Premium,14,2022,04-07-23,United States,51,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1302,Basic,11,2022,03-07-23,Canada,40,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1303,Standard,14,2022,03-07-23,United Kingdom,38,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1304,Premium,11,2022,03-07-23,Australia,48,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1305,Basic,11,2022,03-07-23,Germany,49,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1306,Premium,15,2022,05-07-23,France,33,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1307,Basic,10,2022,03-07-23,Brazil,34,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1308,Standard,15,2022,06-07-23,Mexico,39,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1309,Standard,13,2022,02-07-23,Spain,37,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1310,Basic,15,2022,05-07-23,Italy,44,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1311,Premium,15,2022,04-07-23,Spain,35,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1312,Basic,11,2022,06-07-23,Spain,31,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1313,Standard,10,2022,02-07-23,United States,39,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1314,Premium,13,2022,05-07-23,Canada,38,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1315,Basic,11,2022,03-07-23,United States,42,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1316,Premium,12,2022,05-07-23,United States,48,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1317,Basic,11,2022,03-07-23,Canada,31,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1318,Standard,11,2022,05-07-23,United Kingdom,42,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1319,Standard,14,2022,03-07-23,Australia,35,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1320,Basic,10,2022,05-07-23,Germany,39,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1321,Premium,13,2022,04-07-23,France,50,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1322,Basic,11,2022,06-07-23,Brazil,40,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1323,Standard,10,2022,02-07-23,Mexico,29,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1324,Premium,10,2022,04-07-23,Spain,48,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1325,Basic,15,2022,04-07-23,Italy,34,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1326,Premium,10,2022,05-07-23,Spain,48,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1327,Basic,12,2022,02-07-23,Spain,48,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1328,Standard,12,2022,04-07-23,United States,35,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1329,Standard,11,2022,04-07-23,Canada,29,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1330,Basic,14,2022,05-07-23,United States,47,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1331,Premium,12,2022,02-07-23,United States,36,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1332,Basic,12,2022,04-07-23,Canada,40,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1333,Standard,14,2022,04-07-23,United Kingdom,51,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1334,Premium,12,2022,05-07-23,Australia,37,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1335,Basic,12,2022,06-07-23,Germany,36,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1336,Premium,12,2022,04-07-23,France,45,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1337,Basic,11,2022,04-07-23,Brazil,31,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1338,Standard,14,2022,04-07-23,Mexico,45,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1339,Standard,11,2022,05-07-23,Spain,30,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1340,Basic,14,2022,06-07-23,Italy,40,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1341,Premium,14,2022,04-07-23,Spain,44,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1342,Basic,12,2022,05-07-23,Spain,36,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1343,Standard,10,2022,05-07-23,United States,36,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1344,Premium,11,2022,05-07-23,Canada,32,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1345,Basic,10,2022,03-07-23,United States,46,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1346,Basic,12,2022,04-07-23,United States,39,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1347,Basic,13,2022,04-07-23,Canada,30,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1348,Standard,13,2022,05-07-23,United Kingdom,34,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1349,Premium,14,2022,03-07-23,Australia,28,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1350,Basic,13,2022,04-07-23,Germany,39,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1351,Basic,12,2022,05-07-23,France,34,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1352,Premium,13,2022,05-07-23,Brazil,42,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1353,Standard,13,2022,02-07-23,Mexico,29,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1354,Standard,13,2022,04-07-23,Spain,29,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1355,Basic,12,2022,04-07-23,Italy,30,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1356,Premium,11,2022,04-07-23,Spain,51,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1357,Standard,11,2022,02-07-23,Spain,51,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1358,Basic,13,2022,04-07-23,United States,44,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1359,Standard,13,2022,05-07-23,Canada,35,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1360,Premium,10,2022,04-07-23,United States,39,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1361,Basic,12,2022,02-07-23,United States,41,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1362,Premium,13,2022,04-07-23,Canada,44,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1363,Standard,11,2022,05-07-23,United Kingdom,29,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1364,Basic,14,2022,04-07-23,Australia,47,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1365,Standard,10,2022,02-07-23,Germany,28,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1366,Premium,15,2022,04-07-23,France,45,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1367,Basic,11,2022,04-07-23,Brazil,28,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1368,Standard,14,2022,03-07-23,Mexico,31,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1369,Premium,13,2022,03-07-23,Spain,47,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1370,Basic,13,2022,04-07-23,Italy,42,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1371,Premium,14,2022,04-07-23,Spain,34,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1372,Basic,12,2022,05-07-23,Spain,40,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1373,Standard,13,2022,04-07-23,United States,42,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1374,Standard,14,2022,07-07-23,Canada,33,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1375,Basic,12,2022,03-07-23,United States,30,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1376,Premium,14,2022,05-07-23,United States,29,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1377,Basic,13,2022,04-07-23,Canada,31,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1378,Standard,14,2022,06-07-23,United Kingdom,46,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1379,Premium,11,2022,03-07-23,Australia,46,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1380,Basic,11,2022,05-07-23,Germany,47,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1381,Premium,12,2022,04-07-23,France,48,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1382,Basic,13,2022,06-07-23,Brazil,32,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1383,Standard,13,2022,04-07-23,Mexico,51,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1384,Standard,13,2022,05-07-23,Spain,33,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1385,Basic,15,2022,04-07-23,Italy,43,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1386,Premium,14,2022,06-07-23,Spain,43,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1387,Basic,13,2022,04-07-23,Spain,42,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1388,Standard,15,2022,05-07-23,United States,30,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1389,Premium,13,2022,03-07-23,Canada,50,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1390,Basic,11,2022,05-07-23,United States,51,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1391,Premium,14,2022,04-07-23,United States,36,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1392,Basic,13,2022,06-07-23,Canada,41,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1393,Standard,10,2022,03-07-23,United Kingdom,37,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1394,Standard,11,2022,04-07-23,Australia,30,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1395,Basic,11,2022,04-07-23,Germany,50,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1396,Premium,14,2022,05-07-23,France,41,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1397,Basic,14,2022,03-07-23,Brazil,29,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1398,Standard,12,2022,04-07-23,Mexico,43,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1399,Premium,12,2022,04-07-23,Spain,31,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1400,Basic,14,2022,06-07-23,Italy,40,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1401,Premium,12,2022,05-07-23,Spain,35,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1402,Basic,13,2022,04-07-23,Spain,39,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1403,Standard,14,2022,05-07-23,United States,48,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1404,Standard,14,2022,05-07-23,Canada,42,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1405,Basic,11,2022,06-07-23,United States,48,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1406,Premium,10,2022,07-07-23,United States,33,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1407,Basic,14,2022,04-07-23,Canada,45,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1408,Standard,14,2022,04-07-23,United Kingdom,40,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1409,Premium,15,2022,06-07-23,Australia,38,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1410,Basic,14,2022,06-07-23,Germany,31,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1411,Premium,14,2022,04-07-23,France,33,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1412,Basic,15,2022,05-07-23,Brazil,27,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1413,Standard,13,2022,05-07-23,Mexico,47,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1414,Standard,15,2022,06-07-23,Spain,41,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1415,Basic,11,2022,03-07-23,Italy,32,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1416,Premium,11,2022,05-07-23,Spain,31,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1417,Basic,13,2022,05-07-23,Spain,43,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1418,Standard,15,2022,05-07-23,United States,42,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1419,Premium,15,2022,03-07-23,Canada,46,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1420,Basic,12,2022,04-07-23,United States,27,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1421,Basic,15,2022,05-07-23,United States,48,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1422,Basic,15,2022,05-07-23,Canada,49,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1423,Standard,12,2022,03-07-23,United Kingdom,43,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1424,Premium,14,2022,04-07-23,Australia,38,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1425,Basic,13,2022,05-07-23,Germany,37,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1426,Basic,12,2022,04-07-23,France,39,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1427,Premium,10,2022,03-07-23,Brazil,40,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1428,Standard,12,2022,05-07-23,Mexico,40,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1429,Standard,12,2022,06-07-23,Spain,48,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1430,Basic,13,2022,05-07-23,Italy,43,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1431,Premium,10,2022,02-07-23,Spain,46,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1432,Standard,11,2022,05-07-23,Spain,43,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1433,Basic,10,2022,05-07-23,United States,30,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1434,Standard,13,2022,04-07-23,Canada,51,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1435,Premium,12,2022,03-07-23,United States,30,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1436,Basic,14,2022,04-07-23,United States,47,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1437,Premium,13,2022,04-07-23,Canada,41,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1438,Standard,10,2022,05-07-23,United Kingdom,45,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1439,Basic,14,2022,04-07-23,Australia,47,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1440,Standard,11,2022,05-07-23,Germany,48,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1441,Premium,11,2022,04-07-23,France,51,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1442,Basic,10,2022,06-07-23,Brazil,29,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1443,Standard,13,2022,05-07-23,Mexico,43,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1444,Premium,13,2022,07-07-23,Spain,49,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1445,Basic,11,2022,03-07-23,Italy,37,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1446,Premium,13,2022,05-07-23,Spain,48,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1447,Basic,11,2022,05-07-23,Spain,36,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1448,Standard,14,2022,07-07-23,United States,33,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1449,Standard,14,2022,04-07-23,Canada,38,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1450,Basic,12,2022,06-07-23,United States,42,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1451,Premium,15,2022,05-07-23,United States,30,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1452,Basic,10,2022,06-07-23,Canada,39,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1453,Standard,14,2022,04-07-23,United Kingdom,36,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1454,Premium,11,2022,06-07-23,Australia,27,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1455,Basic,11,2022,04-07-23,Germany,49,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1456,Premium,14,2022,06-07-23,France,31,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1457,Basic,10,2022,05-07-23,Brazil,36,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1458,Standard,14,2022,06-07-23,Mexico,41,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1459,Standard,10,2022,04-07-23,Spain,45,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1460,Basic,14,2022,05-07-23,Italy,45,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1461,Premium,11,2022,05-07-23,Spain,32,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1462,Basic,13,2022,06-07-23,Spain,41,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1463,Standard,11,2022,03-07-23,United States,37,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1464,Premium,10,2022,05-07-23,Canada,27,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1465,Basic,14,2022,04-07-23,United States,41,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1466,Premium,13,2022,06-07-23,United States,30,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1467,Basic,12,2022,04-07-23,Canada,43,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1468,Standard,12,2022,05-07-23,United Kingdom,51,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
